id,text,html,js_files,cve,exploit_exists,labels,severity,headers,source,timestamp
CVE-2003-0768,Microsoft ASP.Net 1.1 allows remote attackers to bypass the Cross-Site Scripting (XSS) and Script Injection protection feature via a null character in the beginning of a tag name.,,[],CVE-2003-0768,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.443357
CVE-2003-0769,Cross-site scripting (XSS) vulnerability in the ICQ Web Front guestbook (guestbook.html) allows remote attackers to insert arbitrary web script and HTML via the message field.,,[],CVE-2003-0769,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.443613
CVE-2003-0779,SQL injection vulnerability in the Call Detail Record (CDR) logging functionality for Asterisk allows remote attackers to execute arbitrary SQL via a CallerID string.,,[],CVE-2003-0779,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.446178
CVE-2002-1567,Cross-site scripting (XSS) vulnerability in Apache Tomcat 4.1 allows remote attackers to execute arbitrary web script and steal cookies via a URL with encoded newlines followed by a request to a .jsp file whose name contains the script.,,[],CVE-2002-1567,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.446901
CVE-2003-0801,Cross-site scripting (XSS) vulnerability in Nokia Electronic Documentation (NED) 5.0 allows remote attackers to execute arbitrary web script and steal cookies via a URL to the docs/ directory that contains the script.,,[],CVE-2003-0801,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.450626
CVE-2003-0733,"Multiple cross-site scripting (XSS) vulnerabilities in WebLogic Integration 7.0 and 2.0, Liquid Data 1.1, and WebLogic Server and Express 5.1 through 7.0, allow remote attackers to execute arbitrary web script and steal authentication credentials via (1) a forward instruction to the Servlet container or (2) other vulnerabilities in the WebLogic Server console application.",,[],CVE-2003-0733,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.459163
CVE-2003-0735,"SQL injection vulnerability in the Calendar module of phpWebSite 0.9.x and earlier allows remote attackers to execute arbitrary SQL queries, as demonstrated using the year parameter.",,[],CVE-2003-0735,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.459669
CVE-2003-0736,"Multiple cross-site scripting (XSS) vulnerabilities in phpWebSite 0.9.x and earlier allow remote attackers to execute arbitrary web script via (1) the day parameter in the calendar module, (2) the fatcat_id parameter in the fatcat module, (3) the PAGE_id parameter in the pagemaster module, (4) the PDA_limit parameter in the search, and (5) possibly other parameters in the calendar, fatcat, and pagemaster modules.",,[],CVE-2003-0736,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.460028
CVE-2003-0749,Cross-site scripting (XSS) vulnerability in wgate.dll for SAP Internet Transaction Server (ITS) 4620.2.0.323011 allows remote attackers to insert arbitrary web script and steal cookies via the ~service parameter.,,[],CVE-2003-0749,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.463266
CVE-2003-0751,SQL injection vulnerability in pass_done.php for PY-Membres 4.2 and earlier allows remote attackers to execute arbitrary SQL queries via the email parameter.,,[],CVE-2003-0751,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.463794
CVE-2003-0752,"SQL injection vulnerability in global.php3 of AttilaPHP 3.0, and possibly earlier versions, allows remote attackers to bypass authentication via a modified cook_id parameter.",,[],CVE-2003-0752,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.464124
CVE-2003-1136,Cross-site scripting (XSS) vulnerability in Chi Kien Uong Guestbook 1.51 allows remote attackers to inject arbitrary web script or HTML via (1) HTML in a posted message or (2) Javascript in an onmouseover attribute in an e-mail address or URL.,,[],CVE-2003-1136,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.465619
CVE-2003-1149,"Cross-site scripting (XSS) vulnerability in Symantec Norton Internet Security 2003 6.0.4.34 allows remote attackers to inject arbitrary web script or HTML via a URL to a blocked site, which is displayed on the blocked sites error page.",,[],CVE-2003-1149,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.467673
CVE-2003-1151,"Cross-site scripting (XSS) vulnerability in Fastream NETFile Server 6.0.3.588 allows remote attackers to inject arbitrary web script or HTML via the URL, which is displayed on a ""404 Not Found"" error page.",,[],CVE-2003-1151,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.468228
CVE-2003-1194,Cross-site scripting (XSS) vulnerability in Booby .1 through 0.2.3 allows remote attackers to inject arbitrary web script or HTML via the error message.,,[],CVE-2003-1194,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.469956
CVE-2003-1197,Cross-site scripting (XSS) vulnerability in index.php for Ledscripts.com LedForums Beta 1 allows remote attackers to inject arbitrary web script or HTML via the (1) top_message parameter or (2) topic field of a new thread.,,[],CVE-2003-1197,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.470276
CVE-2003-1187,Cross-site scripting (XSS) vulnerability in include.php in PHPKIT 1.6.02 and 1.6.03 allows remote attackers to inject arbitrary web script or HTML via the contact_email parameter.,,[],CVE-2003-1187,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.470758
CVE-2003-1145,Cross-site scripting (XSS) vulnerability in friendmail.php in OpenAutoClassifieds 1.0 allows remote attackers to inject arbitrary web script or HTML via the listing parameter.,,[],CVE-2003-1145,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.475530
CVE-2003-1182,Cross-site scripting (XSS) vulnerability in MPM Guestbook 1.2 allows remote attackers to inject arbitrary web script or HTML via the lng parameter.,,[],CVE-2003-1182,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.475784
CVE-2003-1184,"Multiple cross-site scripting (XSS) vulnerabilities in ThWboard Beta 2.8 and 2.81 allow remote attackers to inject arbitrary web script or HTML via (1) time in board.php, (2) the profile Homepage-Feld, (3) pictures, and (4) other ""Diverse XSS Bugs.""",,[],CVE-2003-1184,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.476065
CVE-2003-1185,"Multiple SQL injection vulnerabilities in ThWboard before Beta 2.8.2 allow remote attackers to inject arbitrary SQL commands via various vectors including (1) Admin-Center, (2) Announcements, (3) admin/calendar.php, and (4) showevent.php.",,[],CVE-2003-1185,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.476366
CVE-2003-1190,Cross-site scripting (XSS) vulnerability in PHPRecipeBook 1.24 through 2.17 allows remote attackers to inject arbitrary web script or HTML via a recipe.,,[],CVE-2003-1190,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.476613
CVE-2003-1193,"Multiple SQL injection vulnerabilities in the Portal DB (1) List of Values (LOVs), (2) Forms, (3) Hierarchy, and (4) XML components packages in Oracle Oracle9i Application Server 9.0.2.00 through 3.0.9.8.5 allow remote attackers to execute arbitrary SQL commands via the URL.",,[],CVE-2003-1193,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.477247
CVE-2003-1196,SQL injection vulnerability in viewtopic.asp in VieBoard 2.6 allows remote attackers to execute arbitrary SQL commands via the forumid parameter.,,[],CVE-2003-1196,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.477527
CVE-2003-0712,Cross-site scripting (XSS) vulnerability in the HTML encoding for the Compose New Message form in Microsoft Exchange Server 5.5 Outlook Web Access (OWA) allows remote attackers to execute arbitrary web script.,,[],CVE-2003-0712,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.481240
CVE-2003-0874,"Multiple SQL injection vulnerabilities in DeskPRO 1.1.0 and earlier allow remote attackers to insert arbitrary SQL and conduct unauthorized activities via (1) the cat parameter in faq.php, (2) the article parameter in faq.php, (3) the tickedid parameter in view.php, and (4) the Password entry on the logon screen.",,[],CVE-2003-0874,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.493271
CVE-2003-1195,SQL injection vulnerability in getmember.asp in VieBoard 2.6 Beta 1 allows remote attackers to execute arbitrary SQL commands via the msn variable.,,[],CVE-2003-1195,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.495607
CVE-2003-1216,SQL injection vulnerability in search.php for phpBB 2.0.6 and earlier allows remote attackers to execute arbitrary SQL and gain privileges via the search_id parameter.,,[],CVE-2003-1216,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.496081
CVE-2003-0623,Cross-site scripting (XSS) vulnerability in the Administration Console for BEA Tuxedo 8.1 and earlier allows remote attackers to inject arbitrary web script via the INIFILE argument.,,[],CVE-2003-0623,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.497387
CVE-2003-0624,Cross-site scripting (XSS) vulnerability in InteractiveQuery.jsp for BEA WebLogic 8.1 and earlier allows remote attackers to inject malicious web script via the person parameter.,,[],CVE-2003-0624,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.497616
CVE-2003-0629,Cross-site scripting (XSS) vulnerability in PeopleSoft IScript environment for PeopleTools 8.43 and earlier allows remote attackers to insert arbitrary web script via a certain HTTP request to IScript.,,[],CVE-2003-0629,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.502185
CVE-2003-1215,SQL injection vulnerability in groupcp.php for phpBB 2.0.6 and earlier allows group moderators to perform unauthorized activities via the sql_in parameter.,,[],CVE-2003-1215,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.512915
CVE-2003-1100,"Multiple cross-site scripting (XSS) vulnerabilities in Hummingbird CyberDOCS 3.5.1, 3.9, and 4.0 allow remote attackers to inject arbitrary web script or HTML via certain vectors.",,[],CVE-2003-1100,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.521956
CVE-2003-1103,SQL injection vulnerability in loginact.asp for Hummingbird CyberDOCS before 3.9 allows remote attackers to execute arbitrary SQL commands.,,[],CVE-2003-1103,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.522709
CVE-2003-1157,Cross-site scripting (XSS) vulnerability in login.asp in Citrix MetaFrame XP Server 1.0 allows remote attackers to inject arbitrary web script or HTML via the NFuse_Message parameter.,,[],CVE-2003-1157,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.533106
CVE-2003-1164,"Cross-site scripting (XSS) vulnerability in Mldonkey 2.5-4 allows remote attackers to inject arbitrary web script or HTML via the URI, which is injected into the HTML error page.",,[],CVE-2003-1164,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.534551
CVE-2003-1175,Cross-site scripting (XSS) vulnerability in index.php in Sympoll 1.5 allows remote attackers to inject arbitrary web script or HTML via the vo parameter.,,[],CVE-2003-1175,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.537426
CVE-2003-1204,"Multiple cross-site scripting (XSS) vulnerabilities in Mambo Site Server 4.0.12 BETA and earlier allow remote attackers to execute script on other clients via (1) the link parameter in sectionswindow.php, the directory parameter in (2) gallery.php, (3) navigation.php, or (4) uploadimage.php, the path parameter in (5) view.php, (6) the choice parameter in upload.php, (7) the sitename parameter in mambosimple.php, (8) the type parameter in upload.php, or the id parameter in (9) emailarticle.php, (10) emailfaq.php, or (11) emailnews.php.",,[],CVE-2003-1204,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.539426
CVE-2003-1210,Multiple SQL injection vulnerabilities in the Downloads module for PHP-Nuke 5.x through 6.5 allow remote attackers to execute arbitrary SQL commands via the (1) lid parameter to the getit function or the (2) min parameter to the search function.,,[],CVE-2003-1210,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.539939
CVE-2003-1211,Cross-site scripting (XSS) vulnerability in search.asp for MaxWebPortal 1.30 and possibly earlier versions allows remote attackers to inject arbitrary web script or HTML via the Search parameter.,,[],CVE-2003-1211,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.540214
CVE-2003-1219,Cross-site scripting (XSS) vulnerability in the tep_href_link function in html_output.php for osCommerce before 2.2-MS3 allows remote attackers to inject arbitrary web script or HTML via the osCsid parameter.,,[],CVE-2003-1219,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.540947
CVE-2003-1231,Cross-site scripting (XSS) vulnerability in index.php in ECW-Shop 5.5 allows remote attackers to inject arbitrary web script or HTML via the cat parameter.,,[],CVE-2003-1231,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.544404
CVE-2003-1237,Cross-site scripting vulnerability (XSS) in WWWBoard 2.0A2.1 and earlier allows remote attackers to inject arbitrary HTML or web script via a message post.,,[],CVE-2003-1237,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.546012
CVE-2003-1238,"Cross-site scripting vulnerability (XSS) in Nuked-Klan 1.3 beta and earlier allows remote attackers to steal authentication information via cookies by injecting arbitrary HTML or script into op of the (1) Team, (2) News, and (3) Liens modules.",,[],CVE-2003-1238,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.546328
CVE-2003-1241,"Cross-site scripting vulnerability (XSS) in (1) admin_index.php, (2) admin_pass.php, (3) admin_modif.php, and (4) admin_suppr.php in MyGuestbook 3.0 allows remote attackers to execute arbitrary PHP code by modifying the location parameter to reference a URL on a remote web server that contains file.php via script injected into the pseudo, email, and message parameters.",,[],CVE-2003-1241,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.547119
CVE-2003-1243,Cross-site scripting vulnerability (XSS) in Sage 1.0 b3 allows remote attackers to insert arbitrary HTML or web script via the mod parameter.,,[],CVE-2003-1243,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.547615
CVE-2003-1244,"SQL injection vulnerability in page_header.php in phpBB 2.0, 2.0.1 and 2.0.2 allows remote attackers to brute force user passwords and possibly gain unauthorized access to forums via the forum_id parameter to index.php.",,[],CVE-2003-1244,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.547899
CVE-2003-1268,"Multiple SQL injection vulnerabilities in (1) addcustomer.asp, (2) addprod.asp, and (3) process.asp in a.shopKart 2.0.3 allow remote attackers to execute arbitrary SQL and obtain sensitive information via the zip, state, country, phone, and fax parameters.",,[],CVE-2003-1268,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.553943
CVE-2003-1271,Cross-site scripting vulnerability (XSS) in AN HTTP 1.41e allows remote attackers to execute arbitrary web script or HTML as other users via a URL containing the script.,,[],CVE-2003-1271,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.554700
CVE-2003-1277,"Cross-site scripting (XSS) vulnerabilities in Yet Another Bulletin Board (YaBB) 1.5.0 allow remote attackers to execute arbitrary script as other users and possibly steal authentication information via cookies by injecting arbitrary HTML or script into (1) news_icon of news_template.php, and (2) threadid and subject of index.html",,[],CVE-2003-1277,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.556276
CVE-2003-1278,Cross-site scripting vulnerability (XSS) in OpenTopic 2.3.1 allows remote attackers to execute arbitrary script as other users and possibly steal authentication information via cookies by injecting arbitrary HTML or script into IMG tags.,,[],CVE-2003-1278,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.556533
CVE-2003-1285,"Multiple cross-site scripting (XSS) vulnerabilities in Sambar Server before 6.0 beta 6 allow remote attackers to inject arbitrary web script or HTML via the query string to (1) isapi/testisa.dll, (2) testcgi.exe, (3) environ.pl, (4) the query parameter to samples/search.dll, (5) the price parameter to mortgage.pl, (6) the query string in dumpenv.pl, (7) the query string to dumpenv.pl, and (8) the E-Mail field of the guestbook script (book.pl).",,[],CVE-2003-1285,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.558548
CVE-2003-1293,"Multiple cross-site scripting (XSS) vulnerabilities in NukedWeb GuestBookHost allow remote attackers to inject arbitrary web script or HTML via the (1) Name, (2) Email and (3) Message fields when signing the guestbook.",,[],CVE-2003-1293,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.560713
CVE-2003-1315,SQL injection vulnerability in auth.php in Land Down Under (LDU) v601 and earlier allows remote attackers to execute arbitrary SQL commands.,,[],CVE-2003-1315,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.566784
CVE-2003-1317,Cross-site scripting (XSS) vulnerability in mod.php in eNdonesia 8.2 allows remote attackers to inject arbitrary web script or HTML via the mod parameter.  NOTE: The provenance of this information is unknown; the details are obtained solely from third party information.,,[],CVE-2003-1317,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.567386
CVE-2003-1334,Cross-site scripting (XSS) vulnerability in Kai Blankenhorn Bitfolge simple and nice index file (aka snif) before 1.2.7 allows remote attackers to inject arbitrary web script or HTML via unspecified vectors.,,[],CVE-2003-1334,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.571468
CVE-2003-1340,"Multiple SQL injection vulnerabilities in Francisco Burzi PHP-Nuke 5.6 and 6.5 allow remote authenticated users to execute arbitrary SQL commands via (1) a uid (user) cookie to modules.php; and allow remote attackers to execute arbitrary SQL commands via an aid (admin) cookie to the Web_Links module in a (2) viewlink, (3) MostPopular, or (4) NewLinksDate action, different vectors than CVE-2003-0279.",,[],CVE-2003-1340,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.573002
CVE-2003-1347,"Multiple cross-site scripting (XSS) vulnerabilities in Geeklog 1.3.7 allow remote attackers to inject arbitrary web script or HTML via the (1) cid parameter to comment.php, (2) uid parameter to profiles.php, (3) uid to users.php, and (4) homepage field.",,[],CVE-2003-1347,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.574881
CVE-2003-1348,"Cross-site scripting (XSS) vulnerability in guestbook.cgi in ftls.org Guestbook 1.1 allows remote attackers to inject arbitrary web script or HTML via the (1) comment, (2) name, or (3) title field.",,[],CVE-2003-1348,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.575164
CVE-2003-1353,"Multiple cross-site scripting (XSS) vulnerabilities in Outreach Project Tool (OPT) 0.946b allow remote attackers to inject arbitrary web script or HTML, as demonstrated using the news field.",,[],CVE-2003-1353,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.576311
CVE-2003-1370,"Multiple cross-site scripting (XSS) vulnerabilities in Nuked-Klan 1.2b allow remote attackers to inject arbitrary HTML or web script via (1) the Author field in the Guestbook module, (2) the Titre or Pseudo fields in the Forum module, or (3) ""La Tribune Libre"" in the Shoutbox module.",,[],CVE-2003-1370,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.580647
CVE-2003-1372,"Cross-site scripting (XSS) vulnerability in links.php script in myPHPNuke 1.8.8, and possibly earlier versions, allows remote attackers to inject arbitrary HTML and web script via the (1) ratenum or (2) query parameters.",,[],CVE-2003-1372,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.581203
CVE-2003-1384,"Cross-site scripting (XSS) vulnerability in index.php in PY-Livredor 1.0 allows remote attackers to insert arbitrary web script or HTML via the (1) titre, (2) Votre pseudo, (3) Votre e-mail, or (4) Votre message fields.",,[],CVE-2003-1384,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.584282
CVE-2003-1400,Cross-site scripting (XSS) vulnerability in the Your_Account module for PHP-Nuke 5.0 through 6.0 allows remote attackers to inject arbitrary web script or HTML via the user_avatar parameter.,,[],CVE-2003-1400,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.588091
CVE-2003-1420,Cross-site scripting (XSS) vulnerability in Opera 6.0 through 7.0 with automatic redirection disabled allows remote attackers to inject arbitrary web script or HTML via the HTTP Location header.,,[],CVE-2003-1420,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.592999
CVE-2003-1435,SQL injection vulnerability in PHP-Nuke 5.6 and 6.0 allows remote attackers to execute arbitrary SQL commands via the days parameter to the search module.,,[],CVE-2003-1435,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.596632
CVE-2003-1453,Cross-site scripting (XSS) vulnerability in the MytextSanitizer function in XOOPS 1.3.5 through 1.3.9 and XOOPS 2.0 through 2.0.1 allows remote attackers to inject arbitrary web script or HTML via a javascript: URL in an IMG tag.,,[],CVE-2003-1453,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.600957
CVE-2003-1458,SQL injection vulnerability in Profile.php in ttCMS 2.2 and ttForum allows remote attackers to execute arbitrary SQL commands via the member name.,,[],CVE-2003-1458,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.602274
CVE-2003-1467,"Multiple cross-site scripting (XSS) vulnerabilities in (1) login.php, (2) register.php, (3) post.php, and (4) common.php in Phorum before 3.4.3 allow remote attackers to inject arbitrary web script or HTML via unknown attack vectors.",,[],CVE-2003-1467,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.604513
CVE-2003-1479,Cross-site scripting (XSS) vulnerability in webcamXP 1.02.432 and 1.02.535 allows remote attackers to inject arbitrary web script or HTML via the message field.,,[],CVE-2003-1479,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.607588
CVE-2003-1487,"Multiple ""command injection"" vulnerabilities in Phorum 3.4 through 3.4.2 allow remote attackers to execute arbitrary commands and modify the Phorum configuration files via the (1) UserAdmin program, (2) Edit user profile, or (3) stats program.",,[],CVE-2003-1487,0,"{""rce"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.609710
CVE-2003-1498,Cross-site scripting (XSS) vulnerability in search.php for WRENSOFT Zoom Search Engine 2.0 Build 1018 and earlier allows remote attackers to inject arbitrary web script or HTML via the zoom_query parameter.,,[],CVE-2003-1498,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.612554
CVE-2003-1504,SQL injection vulnerability in variables.php in Goldlink 3.0 allows remote attackers to execute arbitrary SQL commands via the (1) vadmin_login or (2) vadmin_pass cookie in a request to goldlink.php.,,[],CVE-2003-1504,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.613976
CVE-2003-1506,Cross-site scripting (XSS) vulnerability in dansguardian.pl in Adelix CensorNet 3.0 through 3.2 allows remote attackers to execute arbitrary script as other users by injecting arbitrary HTML or script into the DENIEDURL parameter.,,[],CVE-2003-1506,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.614555
CVE-2003-1511,"Cross-site scripting (XSS) vulnerability in Bajie Java HTTP Server 0.95 through 0.95zxv4 allows remote attackers to inject arbitrary web script or HTML via (1) the query string to test.txt, (2) the guestName parameter to the custMsg servlet, or (3) the cookiename parameter to the CookieExample servlet.",,[],CVE-2003-1511,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.615846
CVE-2003-1513,"Multiple cross-site scripting (XSS) vulnerabilities in example scripts in Caucho Technology Resin 2.0 through 2.1.2 allow remote attackers to inject arbitrary web script or HTML via (1) env.jsp, (2) form.jsp, (3) session.jsp, (4) the move parameter to tictactoe.jsp, or the (5) name or (6) comment fields to guestbook.jsp.",,[],CVE-2003-1513,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.616381
CVE-2003-1519,Cross-site scripting (XSS) vulnerability in Vivisimo clustering engine allows remote attackers to inject arbitrary web script or HTML via the query parameter to the search program.,,[],CVE-2003-1519,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.617764
CVE-2003-1520,SQL injection vulnerability in FuzzyMonkey My Classifieds 2.11 allows remote attackers to execute arbitrary SQL commands via the email parameter.,,[],CVE-2003-1520,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.618077
CVE-2003-1522,Cross-site scripting (XSS) vulnerability in PSCS VPOP3 Web Mail server 2.0e and 2.0f allows remote attackers to inject arbitrary web script or HTML via the redirect parameter to the admin/index.html page.,,[],CVE-2003-1522,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.618665
CVE-2003-1523,"SQL injection vulnerability in the IMAP daemon in dbmail 1.1 allows remote attackers to execute arbitrary SQL commands via the (1) login username, (2) mailbox name, and possibly other attack vectors.",,[],CVE-2003-1523,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.618923
CVE-2003-1530,SQL injection vulnerability in privmsg.php in phpBB 2.0.3 and earlier allows remote attackers to execute arbitrary SQL commands via the mark[] parameter.,,[],CVE-2003-1530,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.620647
CVE-2003-1531,Cross-site scripting (XSS) vulnerability in testcgi.exe in Lilikoi Software Ceilidh 2.70 and earlier allows remote attackers to inject arbitrary web script or HTML via the query string.,,[],CVE-2003-1531,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.620888
CVE-2003-1532,SQL injection vulnerability in compte.php in PhpMyShop 1.00 allows remote attackers to execute arbitrary SQL commands via the (1) identifiant and (2) password parameters.,,[],CVE-2003-1532,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.621188
CVE-2003-1533,SQL injection vulnerability in accesscontrol.php in PhpPass 2 allows remote attackers to execute arbitrary SQL commands via the (1) uid and (2) pwd parameters.,,[],CVE-2003-1533,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.621442
CVE-2003-1534,"Cross-site scripting (XSS) vulnerability in jgb.php3 in Justice Guestbook 1.3 allows remote attackers to inject arbitrary web script or HTML via the (1) name, (2) homepage, (3) aim, (4) yim, (5) location, and (6) comment variables.",,[],CVE-2003-1534,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.621707
CVE-2003-1536,Multiple cross-site scripting (XSS) vulnerabilities in Codeworx Technologies DCP-Portal 5.3.1 allow remote attackers to inject arbitrary web script or HTML via (1) the q parameter to search.php and (2) the year parameter to calendar.php.,,[],CVE-2003-1536,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.622292
CVE-2003-1539,Cross-site scripting (XSS) vulnerability in ONEdotOH Simple File Manager (SFM) before 0.21 allows remote attackers to inject arbitrary web script or HTML via (1) file names and (2) directory names.,,[],CVE-2003-1539,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.622996
CVE-2003-1543,"Cross-site scripting (XSS) vulnerability in Bajie Http Web Server 0.95zxe, 0.95zxc, and possibly others, allows remote attackers to inject arbitrary web script or HTML via the query string, which is reflected in an error message.",,[],CVE-2003-1543,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.624024
CVE-2003-1546,Cross-site scripting (XSS) vulnerability in gbook.php in Filebased guestbook 1.1.3 allows remote attackers to inject arbitrary web script or HTML via the comment section.,,[],CVE-2003-1546,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.624832
CVE-2003-1547,Cross-site scripting (XSS) vulnerability in block-Forums.php in the Splatt Forum module for PHP-Nuke 6.x allows remote attackers to inject arbitrary web script or HTML via the subject parameter.,,[],CVE-2003-1547,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.625067
